centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_desc_abreviada,centro_tipo_descripcion,centro_titularidad,centro_titular,nif_titular,nif_centro,dat_codigo,dat_nombre,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,distrito_codigo,distrito_nombre,contacto_telefono1,contacto_telefono2,contacto_telefono3,contacto_telefono4,contacto_fax,contacto_web,contacto_email1,contacto_email2,direccion_coor_x,direccion_coor_y,situación,fecha_constitución,lon,lat
28060002,EL CHOVO,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"EL CHOVO, S.L.",****2121*,,5,Madrid-Capital,CALLE,de Carlos Martín Álvarez,23,28018.0,79,Madrid,13.0,Puente de Vallecas,914775628,,,,914771327,www.materclem.es,elchovo@materclem.es,materclem@materclem.es,443824.0,4471243.0,ALTA,2003-01-08,-3.661886608475974,40.38989075028996
28060063,MINIMOS Y DIMINUTOS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"MINIMOS Y DIMINUTOS ESCUELA INFANTIL, S.L.L.",****4416*,,5,Madrid-Capital,CALLE,de Seseña,28,28024.0,79,Madrid,10.0,Latina,915185289,693296410,,,,,minimosydiminutos@gmail.com,,435447.0,4472302.0,ALTA,2003-01-15,-3.7606871898745347,40.39882360000443
28060087,CESUR-MADRID,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"CENTRO SUPERIOR DE FORMACION EUROPA SUR, S.A.",****9484*,,5,Madrid-Capital,CALLE,de Luis Cabrera,63,28002.0,79,Madrid,5.0,Chamartín,913005958,608072486,,,,http://www.cesurformacion.com,cesurmadridchamartin@cesurformacion.com,jorge.matilla@cesurformacion.com,442977.0,4477300.0,ALTA,2002-11-14,-3.672408633319195,40.444397868716955
28060181,GEMINIS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"JARDIN DE INFANCIA GEMINIS, S.L.",****1249*,,5,Madrid-Capital,CALLE,del Collado del Viento,19,28034.0,79,Madrid,8.0,Fuencarral-El Pardo,917340455,,,,,,olgalazara@hotmail.com,,440286.0,4482368.0,ALTA,2003-04-07,-3.704615341858092,40.48986347808213
28060211,PEDRO DUQUE,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****1366*,5,Madrid-Capital,CALLE,de Marmolina,5,28032.0,79,Madrid,19.0,Vicálvaro,917762363,608405843,,,917753209,http://www.educa.madrid.org/cp.pedroduque.madrid,cp.pedroduque.madrid@educa.madrid.org,,448475.0,4472017.0,ALTA,2004-07-29,-3.6071524622737416,40.3971641403851
28060221,EL GRECO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****1420*,5,Madrid-Capital,CALLE,de la Estefanita,7,28021.0,79,Madrid,17.0,Villaverde,917100008,917973463,,,917983281,http://www.educa.madrid.org/cp.elgreco.madrid,cp.elgreco.madrid@educa.madrid.org,,442635.0,4466505.0,ALTA,2005-07-28,-3.675468674630095,40.34712697233955
28060440,CENTRO BOBATH ESPAÑA,21,CPR EE,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,FUNDACION BOBATH,****8910*,,5,Madrid-Capital,CALLE,del Mirador de la Reina,115,28035.0,79,Madrid,8.0,Fuencarral-El Pardo,913767190,,,,913763588,http://www.fundacionbobath.org,cc.centrobobath.madrid@educa.madrid.org,fundacionbobath@fundacionbobath.org,438992.0,4482482.0,ALTA,2003-04-15,-3.7198941705892437,40.49079633242497
28060464,ATENPACE,21,CPR EE,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,ASOCIACION AYUDA ATENCION AL PARALITICO CEREBRAL (ATENPACE),****3614*,****3614*,5,Madrid-Capital,CALLE,de las Islas Marquesas,27,28035.0,79,Madrid,8.0,Fuencarral-El Pardo,913167446,,,,913163215,http://www.atenpace.org,cc.atenpace.madrid@educa.madrid.org,cee.direccion@atenpace.org,438427.0,4480887.0,ALTA,2002-11-14,-3.726405749001578,40.476386340209565
28060476,YAKI,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"EIYAKI, S.L.",****6503*,,5,Madrid-Capital,AVDA,de Ramón y Cajal,49,28016.0,79,Madrid,5.0,Chamartín,915190127,669627216,,,,www.eiyaki.com,info@eiyaki.com,administracion@eiyaki.com,443129.0,4478202.0,ALTA,2003-04-15,-3.6706971575916842,40.45253393252401
28060580,ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS,49,CP FPE,CENTRO PÚBLICO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PÚBLICO-TITULARIDAD PRIVADA,SERVICIO MADRILEÑO DE SALUD,****1221*,****1221*,5,Madrid-Capital,CALLE,del Profesor Martín Lagos,s/n,28040.0,79,Madrid,9.0,Moncloa-Aravaca,917044429,,,,913303580,http://www.educa.madrid.org/fpe.hospitalclinico.madrid,fpe.hospitalclinico.madrid@educa.madrid.org,mariajose.martinez.castelo@madrid.org,438970.0,4476829.0,ALTA,2003-08-07,-3.7196100471417486,40.43987043554564
28060786,ESCUELA EUROPEA AYUDANTES DE DIRECCION,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,"SAINT CHARLES COLLEGE, S.L.",****2448*,,5,Madrid-Capital,CALLE,de Juan Bravo,69,28006.0,79,Madrid,4.0,Salamanca,914115320,915634078,,,,http://www.stcc.es,cc.eeayudantesdireccion.madrid@educa.madrid.org,admin@stcc.es,442861.0,4475983.0,ALTA,2003-06-02,-3.673657968652841,40.43252571793301
28060828,TANUCA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,JOSEFA PILAR RUIZ LIFANTE,***2196**,,5,Madrid-Capital,CALLE,de Longares,36,28022.0,79,Madrid,20.0,San Blas-Canillejas,722509730,722509730,,,,,tanucaescuelainfantil@gmail.com,tanucaescuelainfantil@gmail.com,448313.0,4475482.0,ALTA,2003-06-23,-3.6093428148805033,40.42836906735234
28060841,COSQUILLAS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,FUNDACIÓN EDUCACIÓN Y EVANGELIO,****4328*,,5,Madrid-Capital,CALLE,del Teniente Coronel Noreña,26,28045.0,79,Madrid,2.0,Arganzuela,915272673,640634908,,,,www.escuelainfantilcosquillas.es,info@escuelainfantilcosquillas.es,direccion@escuelainfantilcosquillas.es,441155.0,4471083.0,ALTA,2003-06-23,-3.693316848483001,40.388265118598284
28060877,MONKEY BANANA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"BANANA Y MELÓN, S.L.",****8337*,,5,Madrid-Capital,CALLE,del Sulfato,9,28021.0,79,Madrid,17.0,Villaverde,695427416,637251489,,,,,bananaymelon.sl@gmail.com,,439335.0,4466526.0,ALTA,2003-06-27,-3.71432514499969,40.34708271349631
28060890,NANOS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,ADELA LEON COELLO,***3982**,,5,Madrid-Capital,CALLE,de La Bañeza,43,28029.0,79,Madrid,8.0,Fuencarral-El Pardo,913861519,686355814,,,,http://www.escuelainfantilnanos.es,adelaleon@escuelainfantilnanos.es,info@escuelainfantilnanos.es,439130.0,4480723.0,ALTA,2003-06-27,-3.718097007641852,40.47496079440103
28061043,CASA DEL NIÑO,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ASOC. NUESTRA SEÑORA SALUS INFIRMORUM, DIOCESIS DE MADRID",****0629*,,5,Madrid-Capital,CALLE,de Mateo Inurria,20,28036.0,79,Madrid,5.0,Chamartín,913591786,648206764,,,,www.saluscasadelnino.es,casadelnino@salusinfirmorum.es,azucena_barranco@salusinfirmorum.es,442035.0,4479825.0,ALTA,2003-07-22,-3.6837463915102306,40.46707906037393
28061067,LA JIRAFA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"LA JIRAFA, S.L.",****9112*,,5,Madrid-Capital,CALLE,de las Sicelidas,6,28043.0,79,Madrid,16.0,Hortaleza,913003491,,,,913003491,,NUEVOSPROYECTOSEI@HOTMAIL.COM,,445989.0,4479410.0,ALTA,2003-08-07,-3.6370731162835046,40.46360700443565
28061079,ESCUELA DE CIENCIAS SOCIALES Y DE LA SALUD,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,FUNDACION IBEROAMERICANA DE CIENCIAS SOCIALES Y DE LA SALUD,****0306*,,5,Madrid-Capital,CALLE,de la Fuente del Rey,2,28023.0,79,Madrid,9.0,Moncloa-Aravaca,913345500,,,,,www.escuelacss.com,info@escuelacss.com,,434886.0,4478609.0,ALTA,2003-08-07,-3.7679433671278377,40.455595433248206
28061092,ESCUELA POPULAR DE PROSPERIDAD,37,CPRIEPA,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,ASOCIACION CULTURAL ESCUELA POPULAR DE PROSPERIDAD,****8412*,,5,Madrid-Capital,CALLE,de Luis Cabrera,19,28002.0,79,Madrid,5.0,Chamartín,915627019,,,,,,,,442675.0,4477045.0,ALTA,2003-07-02,-3.6759465364610544,40.44207993798249
28061110,CUATRO PECAS EL CARMEN,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,ANTONIA MORENO MARTINEZ,***8800**,,5,Madrid-Capital,CALLE,del Capitán Salazar Martínez,9,28005.0,79,Madrid,1.0,Centro,910027982,613175902,,,,ww.cuatropecas.com,4pecaspt@hotmail.com,tee23moreno@hotmail.com,439735.0,4473238.0,ALTA,2003-09-10,-3.7102501854748438,40.40757689544721
28061134,CANGURITO,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"GHOSTLAND EDUCACION, S.L.",****0068*,,5,Madrid-Capital,CALLE,del General Aranaz,65,28027.0,79,Madrid,15.0,Ciudad Lineal,,677934452,,,,www.cangurito.com,cangurito@cangurito.com,,445626.0,4477351.0,ALTA,2003-09-10,-3.6411781976338635,40.445034768438774
28061183,EDUCANDO PITUFOS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"EDUCANDO JUNTOS, S.L.",****3468*,,5,Madrid-Capital,CALLE,de los Reyes Magos,6,28009.0,79,Madrid,3.0,Retiro,910869437,,,,,,direccion@escuelaeducando.com,info@escuelaeducando.com,442756.0,4473670.0,ALTA,2003-09-23,-3.6746876051018647,40.41168179673652
28061262,MIS-MIS,3,EEI,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",****9001*,****1449*,5,Madrid-Capital,CALLE,de José Abascal,39,28003.0,79,Madrid,7.0,Chamberí,629351330,629351330,,,,,mismis@workandlife.com,escuelainfantil.missm@inclusion.gob.es,440885.0,4476680.0,ALTA,2009-05-05,-3.6970178630591986,40.43866651999892
28061274,TOSCANA GARDEN,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,Mª. CONSUELO JIMENEZ HIDALGO Y Mª. CRISTINA JIMENEZ HIDALGO,***5530**,,5,Madrid-Capital,CALLE,de Toscana,114,28032.0,79,Madrid,20.0,San Blas-Canillejas,,913134446,,,,,toscana@escuelasinfantilesgarden.es,,447943.0,4474366.0,ALTA,2003-09-23,-3.6136131790872397,40.41829237137925
28061331,SUECIA GARDEN,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,CRISTINA JIMENEZ HIDALGO,***6300**,,5,Madrid-Capital,CALLE,de Suecia,11,28022.0,79,Madrid,20.0,San Blas-Canillejas,,917759557,,,,,suecia@escuelasinfantilesgarden.es,,448406.0,4474831.0,ALTA,2003-09-29,-3.608193660975172,40.422510222427746
28061420,LA VIRGEN NIÑA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,MM. DOMINICAS DE NTRA. SRA. DE LAS VICTORIAS,****0119*,,5,Madrid-Capital,CALLE,de Gregorio Benítez,8,28043.0,79,Madrid,16.0,Hortaleza,913003185,,,,,,gelipri@yahoo.es,dominicas4@yahoo.es,444935.0,4477886.0,ALTA,2003-09-29,-3.6493723616073055,40.44980884977287
28061501,OZITO PANDA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,VANESSA YANES GONZALEZ,***2631**,,5,Madrid-Capital,CALLE,de la Fuente Carrantona,33-35,28030.0,79,Madrid,14.0,Moratalaz,917511480,678119209,,,917511480,,info@ozitopanda.com,vanessita_yg@hotmail.com,446360.0,4473120.0,ALTA,2003-09-29,-3.6321664137782386,40.406967113618215
28061511,BAMBY,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,OLGA MARGARITA ROMERO GUTIERREZ,***0162**,,5,Madrid-Capital,CALLE,de Mingorria,16,28024.0,79,Madrid,10.0,Latina,917118918,,,,917118918,http://www.escuela-infantil-bambi.es,,escuelainfantilbambi@gmail.com,433763.0,4471685.0,ALTA,2003-09-29,-3.7804654003027283,40.39313320775492
28061535,CHULY,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,ARANZAZU ESTEVEZ RODRIGUEZ Y ASUNCION DIAZ CAÑAMARES,****0805*,,5,Madrid-Capital,CALLE,de las Naves,21,28005.0,79,Madrid,2.0,Arganzuela,914743389,609528232,609528607,,,www.escuelainfantilchuly .com,escuelachuly@gmail.com,,440083.0,4472335.0,ALTA,2003-09-29,-3.706064142057242,40.399467350842635
28061559,CARRUSEL,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"CARAMEL ACTIVIDADES, S.L.",****2987*,,5,Madrid-Capital,CALLE,de Luis de Salazar,3,28002.0,79,Madrid,5.0,Chamartín,914131350,,,,,,info@carruselescuelainfantil.com,,443438.0,4477672.0,ALTA,2003-09-29,-3.6670060530727215,40.447780518885956
28061560,PIPO'S,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"CENTRO DE EDUCACION INFANTIL PIPO'S, S.L.",****1192*,,5,Madrid-Capital,CALLE,del General Palanca,4,28045.0,79,Madrid,2.0,Arganzuela,914736299,691669616,,,,,,escuelaspipos@gmail.com,440595.0,4472334.0,ALTA,2003-09-29,-3.7000310506670835,40.399495024697174
28061572,BAMBI Y TAMBOR,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"BUXTER XXI SCHOOLS, S.L., (SOCIEDAD UNIPERSONAL).",****3594*,,5,Madrid-Capital,CALLE,de Lituania,2,28030.0,79,Madrid,14.0,Moratalaz,670700088,635550219,636208166,,,https://eibambiytambor.es/,juancarlos.gabilondo@gmail.com,bambiescuela@gmail.com,443798.0,4473381.0,ALTA,2003-09-29,-3.662381673064332,40.40914933196167
28061602,ALEGRE KOALA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ALEGRE KOALA 3, S.L.",****8177*,,5,Madrid-Capital,CALLE,de Arganda,32,28005.0,79,Madrid,2.0,Arganzuela,660939708,,,,,,ceialegrekoala@gmail.com,cris_mazu@yahoo.es,440009.0,4472351.0,ALTA,2003-09-29,-3.706937605590846,40.39960615893362
28061638,LA LUNA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,CARMEN MONTERO ANTON,***9923**,,5,Madrid-Capital,AVDA,de Santa Eugenia,21,28031.0,79,Madrid,18.0,Villa de Vallecas,659090346,630018184,,,913326077,,laluna171921@yahoo.es,Info@escuelainfantillaluna.es,448166.0,4470648.0,ALTA,2003-09-29,-3.610681998895904,40.384812082781515
28061699,LAS NUBES,3,EEI,ESCUELA INFANTIL,PÚBLICO,AYUNTAMIENTO ,****7900*,,5,Madrid-Capital,CALLE,de Antonio Nebrija,7,28007.0,79,Madrid,3.0,Retiro,915012443,,,,915012443,http://www.educa.madrid.org/eei.lasnubes.madrid,eei.lasnubes.madrid@educa.madrid.org,,441951.0,4472804.0,ALTA,2004-07-08,-3.6840958410647335,40.40382466514851
28061705,LAS VIÑAS,3,EEI,ESCUELA INFANTIL,PÚBLICO,AYUNTAMIENTO,****7900*,,5,Madrid-Capital,CALLE,del Estudio,6,28023.0,79,Madrid,9.0,Moncloa-Aravaca,913078175,,,,,http://www.educa.madrid.org/eei.lasvinas.madrid,eei.lasvinas.madrid@educa.madrid.org,ei.las.vinas@gmail.com,433396.0,4479184.0,ALTA,2004-07-08,-3.7855749544916266,40.46065709774486
28061882,"MICOS, MI PRIMER COLE",4,CPR INF,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,"MICOS, MI PRIMER COLE, S.L.",****9571*,,5,Madrid-Capital,CALLE,del Guadalquivir,16,28002.0,79,Madrid,5.0,Chamartín,917451791,661037002,,,917451792,www.micosmiprimercole.com,micos@micosmiprimercole.com,paloma@micosmiprimercole.com,441757.0,4477597.0,ALTA,2004-01-30,-3.6868209963209404,40.44698881147512
28061912,DOMO,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ALJAPALE, S.L.",****4272*,,5,Madrid-Capital,CALLE,de Torregrosa,16,28043.0,79,Madrid,16.0,Hortaleza,660492189,647201134,647201134,,,www.domoescuelainfantil.es,info@domoescuelainfantil.es,yolanda@domoescuelainfantil.es,445070.0,4480331.0,ALTA,2004-09-06,-3.647992034205236,40.47184357906601
28061924,MAFALDA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,CRISTINA GADEA CIRIA,,,5,Madrid-Capital,CALLE,de Palafox,18,28010.0,79,Madrid,7.0,Chamberí,680366888,914475258,606386958,,,,mafaldosdechamberi@gmail.com,megarcia@registradores.org,440510.0,4475932.0,ALTA,2004-02-25,-3.7013691080882105,40.43190145953544
28061951,SANTA MARIA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,ROSARIO Y MARGARITA BURGOS PEREZ,****8560*,,5,Madrid-Capital,CALLE,de la Virgen de Lluc,60,28027.0,79,Madrid,15.0,Ciudad Lineal,914036459,696635202,,,,,burgosperezcb@gmail.com,,444917.0,4476258.0,ALTA,2004-09-07,-3.6494434579626334,40.43514176728362
28061961,WOODY,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"FISBIS EDUCACION, S.L.",****8146*,,5,Madrid-Capital,CALLE,de Camarena,96,28047.0,79,Madrid,10.0,Latina,911439378,619635090,,,,,escuelainfantilwoody@hotmail.com,josepuenterodriguez@yahoo.es,435770.0,4471695.0,ALTA,2004-09-06,-3.756820071165338,40.39338047877308
28061973,IRIS II,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,SARA CANO HERVÁS,***0464**,,5,Madrid-Capital,CALLE,de Seo de Urgel,15,28033.0,79,Madrid,16.0,Hortaleza,917669384,619174174,,,,www.escuelainfantiliris2.es,informate@escuelainfantiliris2.es,,444672.0,4480067.0,ALTA,2004-09-06,-3.6526638023262135,40.46943892386628
28062001,DIVENTIUM,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELAS INFANTILES HAPPY TALENT, S.L.",****9525*,,5,Madrid-Capital,CALLE,de la Época,6,28025.0,79,Madrid,11.0,Carabanchel,914220014,,,,,http://www.diventium.es,info@diventium.es,escuelainfantildiventium@gmail.com,436594.0,4470035.0,ALTA,2004-09-06,-3.7469464774787187,40.37848961548955
28062047,CARACOL 2000,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,MATILDE DE MIGUEL RAYO Y VIRGINIA VAZQUEZ RAMOS,****8994*,,5,Madrid-Capital,CALLE,de Julián Camarillo,52,28037.0,79,Madrid,20.0,San Blas-Canillejas,913272076,692887180,,,,www.reinocaracolcentroinfantil.es,centroinfantilcaracol@gmail.com,,447792.0,4476662.0,ALTA,2004-09-06,-3.6155815308147456,40.438966686631865
28062084,INSTITUTO VOX,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,"INSTITUTO VOX, S.L. UNIPERSONAL",****8066*,,5,Madrid-Capital,CALLE,de Guzmán el Bueno,115B,,79,Madrid,7.0,Chamberí,,915471759,,,,,institutovox@institutovox.es,dprietol@institutovox.es,439513.0,4476920.0,ALTA,2004-03-12,-3.713216623134049,40.44072987663061
28062126,VILLAVERDE,42,IES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****1409*,5,Madrid-Capital,CALLE,de la Alianza,20-24,28041.0,79,Madrid,17.0,Villaverde,917239181,,,,913182904,http://www.educa.madrid.org/ies.villaverde.madrid,ies.villaverde.madrid@educa.madrid.org,,441377.0,4467648.0,ALTA,2005-07-07,-3.690385525717621,40.35733634924537
28062151,CARMELO ALONSO BERNAOLA,185,E MUN.MUSICA,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,AYUNTAMIENTO,****7900*,,5,Madrid-Capital,AVDA,de Soto Palacios,7,28034.0,79,Madrid,8.0,Fuencarral-El Pardo,917280835,,,,917280836,http://www.educa.madrid.org/em.carmeloalonsobernaola.madrid,em.carmeloalonsobernaola.madrid@educa.madrid.org,,441991.0,4482216.0,ALTA,2004-03-08,-3.684484093808242,40.48861510377709
28062217,LA PURISIMA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION EDUCATIVA FRANCISCANAS DE LA INMACULADA,****2525*,,5,Madrid-Capital,CALLE,de Ricardo Ortiz,29,28017.0,79,Madrid,15.0,Ciudad Lineal,917262805,917264187,,,913614212,http://lpm.hfi.org.es,cc.lapurisima.madrid@educa.madrid.org,purisima@planalfa.es,444202.0,4475405.0,ALTA,1997-04-04,-3.657798097069773,40.42740982505168
28062278,TRAZOS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"CENTRO EDUCATIVO INTERNACIONAL EL JARAMA, S.L.",****4189*,,5,Madrid-Capital,CALLE,de los Condes de Torreanaz,4,28028.0,79,Madrid,4.0,Salamanca,915743094,,,,,,,info@escuelainfantiltrazos.es,443390.0,4474766.0,ALTA,2004-09-07,-3.6673131962993417,40.42159851693632
28062357,EL TREN DE LOS NIÑOS II,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"EL TREN DE LOS NIÑOS, S.L.",****0019*,,5,Madrid-Capital,AVDA,de Burgos,28,28036.0,79,Madrid,5.0,Chamartín,913025639,672749690,,,913025639,,info@guarderiaeltren.com,Info@eieltren.es,442784.0,4481090.0,ALTA,2004-09-07,-3.675025993169436,40.478526657769805
28062400,ESCUELA INFANTIL BILINGÜE SUS PEQUEÑOS PASOS-ARTURO SORIA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"JOISA EDUCA, S.L. UNIPERSONAL",****3261*,,5,Madrid-Capital,CALLE,de Mesena,18,28033.0,79,Madrid,16.0,Hortaleza,913882377,,,,,,escuela@suspequenospasos.es,,443983.0,4479315.0,ALTA,2004-09-03,-3.660724531023238,40.46261837385502
28062412,EL JARDÍN DE LAS MARIPOSAS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELA INFANTIL EL JARDÍN DE LAS MARIPOSAS, S.L",****6684*,,5,Madrid-Capital,CALLE,de Santa Susana,30,28033.0,79,Madrid,16.0,Hortaleza,913839795,638233548,,,,http://jardindelasmariposas.com/,info.jardinmariposas@gmail.com,info.jardinmariposas@gmail.com,445260.0,4481143.0,ALTA,2004-09-03,-3.6458208839328754,40.47917101377484
28062448,LA ABEJA MAYA,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,CONSUELO CEREZO LOZANO,***5532**,,5,Madrid-Capital,CALLE,de las Islas Bahamas,33,28035.0,79,Madrid,8.0,Fuencarral-El Pardo,913732652,,,,,,chelocerezo@gmail.com,,438740.0,4481053.0,ALTA,2004-09-06,-3.7227294552454744,40.477904871776964
28062485,CENTRO BOBATH DE EDUCACION DE ADULTOS,37,CPRIEPA,CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,LUISA FUNEZ DIAZ,***2799**,,5,Madrid-Capital,CALLE,del Mirador de la Reina,115,28035.0,79,Madrid,8.0,Fuencarral-El Pardo,913767190,,,,913763588,http://www.fundaciónbobath.org,secretaria@fundacionbobath.org,fundacionbobath@fundacionbobath.org,438992.0,4482482.0,ALTA,2004-05-31,-3.7198941705892437,40.49079633242497
28062497,CENTRO EDUCATIVO PONCE DE LEON,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,ASOCIACION DE GESTION DOCENTE Y CULTURAL,****8095*,,5,Madrid-Capital,CALLE,de Eduardo Barreiros,6,28041.0,79,Madrid,12.0,Usera,913178441,913178442,,,913177715,http://www.educa.madrid.org/cc.ipsponcedeleon.madrid,cc.ipsponcedeleon.madrid@educa.madrid.org,,440882.0,4469272.0,ALTA,2004-07-12,-3.6963651274548246,40.37193131933504
28062503,EL PEQUEÑO SOL,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ESCUELA INFANTIL PEQUEÑO SOL, S.L. UNIPERSONAL",****1388*,,5,Madrid-Capital,CALLE,Rompedizo,1,28044.0,79,Madrid,10.0,Latina,917050037,687761298,,,,,marisol.perea@escuelainfantilpequesol.es,marisol.perea@escuelainfantilpequesol.es,435048.0,4469791.0,ALTA,2004-09-03,-3.765132550604195,40.37617250096755
28062591,LOS RENACUAJOS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"ELMAPAZ DAVILA, S.L.",****5494*,,5,Madrid-Capital,CALLE,de Melchor Fernández Almagro,31,28029.0,79,Madrid,8.0,Fuencarral-El Pardo,913144722,,,,,,renacuajos@telefonica.net,,440688.0,4480993.0,ALTA,2004-09-07,-3.699743502398035,40.47750578497073
28062631,GAIA,3,EEI,ESCUELA INFANTIL,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****1384*,5,Madrid-Capital,CALLE,de Mérida,23,28030.0,79,Madrid,14.0,Moratalaz,917725080,608788734,,,917724216,http://www.educa.madrid.org/eei.gaia.madrid,eei.gaia.madrid@educa.madrid.org,http://www.escuelagaia.org,446232.0,4473106.0,ALTA,2004-09-09,-3.633673668933498,40.406832735858075
28062643,ARCE,3,EEI,ESCUELA INFANTIL,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****6060*,5,Madrid-Capital,CALLE,del Alcalde Garrido Juaristi,6,28030.0,79,Madrid,14.0,Moratalaz,913285820,640676128,,,913285820,http://www.educa.madrid.org/eei.arce.madrid,eei.arce.madrid@educa.madrid.org,,444321.0,4473934.0,ALTA,2004-09-09,-3.65626651469326,40.4141662158856
28062655,PINOCHO,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"PINOCHO EDUCACION, S.L. UNIPERSONAL",****2624*,,5,Madrid-Capital,CALLE,de Cavanilles,36,28007.0,79,Madrid,3.0,Retiro,914334475,656900819,,,,http://www.colegioinfantilpinocho.com,administracion@colegioinfantilpinocho.com,direccion@colegioinfantilpinocho.com,442682.0,4473001.0,ALTA,2004-09-16,-3.675499464863958,40.40564999282005
28062710,KIND FOR KIDS,8,EIPR,ESCUELA INFANTIL PRIVADA,PRIVADO,"EL NIÑO LIBRE, S.L.",****9102*,,5,Madrid-Capital,CALLE,de Torrelaguna,65-67,28027.0,79,Madrid,15.0,Ciudad Lineal,914043035,609132522,,,913260539,,torrelaguna@escuelachiquitin.com,torrelaguna@kindforkids.es,444488.0,4477191.0,ALTA,2004-09-06,-3.6545826883766006,40.443518200082366
